1	0.3380873547677654
1	0.41455660385011095
1	0.07620199023889412
1	0.8356157574535414
1	0.6596361534474618
1	0.662509315468032
1	0.24750377852983896
1	0.5569467146213084
1	0.8036668964619178
1	0.7006087259932716
1	0.38061628210401965
1	0.7856842051493131
1	0.2994827748689415
1	0.5414825765485645
1	0.5850061552081232
1	0.8820719488669346
1	0.5288511304832171
1	0.7526054068851525
1	0.575334981152096
1	0.3478134417560917
1	0.4124459787732762
1	0.753231224306293
1	0.6222143400655307
1	0.7317664830881657
1	0.35141217217149484
1	0.32977096600775174
1	0.7019593259262715
1	0.5214812579641123
1	0.24339107996283188
1	0.4440171506411975
1	0.836433571632659
1	0.5145234809804414
1	0.6110131882780145
1	0.46430519291500943
1	0.6923626745659611
1	0.7180729979304207
1	0.5348825358139624
1	0.6723322506814541
1	0.2736885651156166
1	0.3251773926980728
1	0.7534965467395063
1	0.436489778775402
1	0.2770245319397682
1	0.06218422948044111
1	0.8520243203920097
1	0.21818601888926273
1	0.13291946497338744
1	0.34878682032529146
1	0.6897455106917532
1	0.8087657899860105
1	0.6718127285866038
1	0.4927171204234669
1	0.8397203865656668
1	0.7046001225620061
1	0.6408117829207153
1	0.8262246889534388
1	0.6834241274817809
1	0.6738280501648257
1	0.6181990920923416
1	0.8975452728754378
1	0.5881319518954996
1	0.42704044871033603
1	0.43752173597760335
1	0.39178720378576704
1	0.8456854708075827
1	0.2607721943052608
1	0.24696688753132448
1	0.2982450732745935
1	0.8278139908010851
1	0.2900051736678466
1	0.8074730167629949
1	0.6489982351358109
1	0.7584265978672284
1	0.3471365060829981
1	0.5965371962349341
1	0.5319429944896469
1	0.43499535664346656
1	0.5545596023537778
1	0.21904320341621047
1	0.5333119670089284
1	0.5373739189664102
1	0.6564652430078008
1	0.17883204283311094
1	0.6587735033262225
1	0.5008221694308778
1	0.4621870444934278
1	0.2070851263867206
1	0.29771115861931313
1	0.7352270261623823
1	0.40808422078971723
1	0.535163340145373
1	0.7813967282914406
1	0.6070707172765872
1	0.4117374969075584
1	0.6145689016912835
1	0.8066076006757815
1	0.5048258640692661
1	0.5504365644855294
1	0.7503504268782013
1	0.751234473519483
1	0.0549297032097351
1	0.655155961033962
1	0.752663377332077
1	0.16423879567843297
1	0.05390004198666355
1	0.549199657886443
1	0.884575729509602
1	0.6238137254699586
1	0.660528273388955
1	0.8688487498724541
1	0.779657358404969
1	0.15045783085752476
1	0.47072102517458947
1	0.7228714962730498
1	0.4845190041500503
1	0.5603221554846267
1	0.8745937884535423
1	0.28432571215500196
1	0.8530459792347004
1	0.6089623161528729
1	0.4831911751089144
1	0.3665073419980185
1	0.8163318295957083
1	0.4055565025551173
1	0.745281079226514
1	0.12768586921687922
1	0.6282164699668769
1	0.13576675844286828
1	0.802179250139365
1	0.5239289988950376
1	0.41095999533664923
1	0.7773850027695157
1	0.44570511452973754
1	0.554889380700882
1	0.5825264013587377
1	0.7914817190860868
1	0.5244085239459286
1	0.8827330205161574
1	0.6075113121131641
1	0.04777174170252829
1	0.11937245184503424
1	0.38601315005539394
1	0.7525987814275875
1	0.3593856482460302
1	0.706672880006309
1	0.8256471143288899
1	0.24131050114992014
1	0.5330809656621283
1	0.3352181114349609
1	0.6920122354003014
1	0.29995762198628606
1	0.7874361367258481
1	0.7888848855652696
1	0.7673109122770043
1	0.4556113998304734
1	0.677761026909266
